ID,CODIGO,NOMBRE,MEDIDA,EAN,CATEGORIA,SUBCATEGORIA,TIPO,MARCA,MODELO,ECO,PVP,USU,FOTO,DESCRIP,NOMBRE_ECO,LIBRE,ANCHO,CONST1,PERFIL,CONST2,LLANTA,IC,IV,FR,TTTL
1076,1307600,METZELER ME 880 MARATHON 210/50ZR17 78W R TL,2105017,8019227130768,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","301,00","216,67",METZELER ME880 XL.jpg,,S.I GESTION NFU - RD 1619/2005,,210,/,50,ZR,17,78,W,R,TL
892,1568300,METZELER ME 880 MARATHON 240/40VR18 79V R TL,2404018,8019227156836,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","286,00","206,51",METZELER ME880 XL.jpg,,S.I GESTION NFU - RD 1619/2005,,240,/,40,VR,18,79,V,R,TL
1128,1205200,METZELER ME 880 MARATHON 240/50R16 84V R TL,2405016,8019227120523,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","297,00","213,96",METZELER ME880 XL.jpg,,S.I GESTION NFU - RD 1619/2005,,240,/,50,R,16,84,V,R,TL
2213,1594300,METZELER ME 880 MARATHON 260/40VR18 84V R TL,2604018,8019227159431,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","303,00","218,03",METZELER ME880 XL.jpg,,S.I GESTION NFU - RD 1619/2005,,260,/,40,VR,18,84,V,R,TL
647,1568400,METZELER ME 880 MARATHON 280/35VR18 84V R TL,2803518,8019227156843,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","320,00","229,55",METZELER ME880 XL.jpg,,S.I GESTION NFU - RD 1619/2005,,280,/,35,VR,18,84,V,R,TL
2022,1615300,METZELER ME 880 MARATHON 300/35VR18 87V R TL,3003518,8019227161533,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","339,50","242,76",METZELER ME880 XL.jpg,,S.I GESTION NFU - RD 1619/2005,,300,/,35,VR,18,87,V,R,TL
1819,1041000,METZELER ME 880 MARATHON 80/90-21 48H F TT,809021,8019227104103,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","119,00","93,35",METZELER ME880 F.jpg,,S.I GESTION NFU - RD 1619/2005,,80,/,90,-,21,48,H,F,TT
836,1480400,METZELER ME 880 MARATHON 90/90-21 54H F TL,909021,8019227148046,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","138,50","106,56",METZELER ME880 F.jpg,,S.I GESTION NFU - RD 1619/2005,,90,/,90,-,21,54,H,F,TL
2465,1769400,METZELER ME 880 MARATHON MH90-21 54H F TL,MH9021,8019227176940,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","140,50","107,92",METZELER ME880 F.jpg,,S.I GESTION NFU - RD 1619/2005,,MH90,,,-,21,54,H,F,TL
2862,1769500,METZELER ME 880 MARATHON MH90-21 54H F TL WW,MH9021,8019227176957,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON WW,"1,01","170,00","127,91",METZELER ME880 WW F.jpg,,S.I GESTION NFU - RD 1619/2005,(BANDA BLANCA),MH90,,,-,21,54,H,F,TL
2873,1769600,METZELER ME 880 MARATHON MT90B16 72H F TL,MT9016,8019227176964,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","172,50","129,60",METZELER ME880 F.jpg,,S.I GESTION NFU - RD 1619/2005,,MT90,,,B,16,72,H,F,TL
3469,1769800,METZELER ME 880 MARATHON MT90B16 72H F TL NWS,MT9016,8019227176988,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON NWS,"1,01","207,50","153,32",METZELER ME880 SWW F.jpg,,S.I GESTION NFU - RD 1619/2005,(BANDA BLANCA ESTRECHA),MT90,,,B,16,72,H,F,TL
3472,1769700,METZELER ME 880 MARATHON MT90B16 72H F TL WW,MT9016,8019227176971,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON WW,"1,01","207,50","153,32",METZELER ME880 WW F.jpg,,S.I GESTION NFU - RD 1619/2005,(BANDA BLANCA),MT90,,,B,16,72,H,F,TL
3464,1769900,METZELER ME 880 MARATHON MT90B16 74H R TL,MT9016,8019227176995,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","217,00","159,76",METZELER ME880 R.jpg,,S.I GESTION NFU - RD 1619/2005,,MT90,,,B,16,74,H,R,TL
3473,1770000,METZELER ME 880 MARATHON MT90B16 74H R TL WW,MT9016,8019227177008,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON WW,"1,01","260,50","189,23",METZELER ME880 WW R.png,,S.I GESTION NFU - RD 1619/2005,(BANDA BLANCA),MT90,,,B,16,74,H,R,TL
2804,1770100,METZELER ME 880 MARATHON MU85B16 77H R TL,MU8516,8019227177015,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON,"1,01","230,00","168,57",METZELER ME880 R.jpg,,S.I GESTION NFU - RD 1619/2005,,MU85,,,B,16,77,H,R,TL
3471,1770300,METZELER ME 880 MARATHON MU85B16 77H R TL NWS,MU8516,8019227177039,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON NWS,"1,01","273,50","198,04",METZELER ME880 SWW R.jpg,,S.I GESTION NFU - RD 1619/2005,(BANDA BLANCA ESTRECHA),MU85,,,B,16,77,H,R,TL
3474,1770200,METZELER ME 880 MARATHON MU85B16 77H R TL WW,MU8516,8019227177022,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ME 880 MARATHON WW,"1,01","273,50","198,04",METZELER ME880 WW R.png,,S.I GESTION NFU - RD 1619/2005,(BANDA BLANCA),MU85,,,B,16,77,H,R,TL
1194,0747200,METZELER PERFECT ME 11 3.00-19 49S F TT,3.0019,8019227074727,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 11,"1,01","144,50","110,63",METZELER ME11.jpg,,S.I GESTION NFU - RD 1619/2005,,3.00,,,-,19,49,S,F,TT
936,0111700,METZELER PERFECT ME 11 3.25-18 52H F TT,3.2518,8019227011173,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 11,"1,01","140,50","107,92",METZELER ME11.jpg,,S.I GESTION NFU - RD 1619/2005,,3.25,,,-,18,52,H,F,TT
2188,0111100,METZELER PERFECT ME 11 3.25-19 54S F TL,3.2519,8019227011111,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 11,"1,01","92,00","75,06",METZELER ME11.jpg,,S.I GESTION NFU - RD 1619/2005,,3.25,,,-,19,54,S,F,TL
796,1016500,METZELER PERFECT ME 77 110/90-16 59S F TT,1109016,8019227101652,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","59,50","50,01",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,90,-,16,59,S,F,TT
417,1077700,METZELER PERFECT ME 77 110/90-16 59S R TL,1109016,8019227107777,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","79,50","66,59",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,90,-,16,59,S,R,TL
2352,1253100,METZELER PERFECT ME 77 110/90-18 61S R TT,1109018,8019227125313,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","82,00","68,28",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,90,-,18,61,S,R,TT
387,0133100,METZELER PERFECT ME 77 120/90-16 63H R TL,1209016,8019227013313,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","85,50","70,65",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,90,-,16,63,H,R,TL
2686,1268200,METZELER PERFECT ME 77 130/90-15 66S R TL,1309015,8019227126822,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","93,50","76,07",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,130,/,90,-,15,66,S,R,TL
715,0712700,METZELER PERFECT ME 77 130/90-15 66S R TT,1309015,8019227071276,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","109,50","86,91",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,130,/,90,-,15,66,S,R,TT
1667,0747300,METZELER PERFECT ME 77 140/90-15 70S R TT,1409015,8019227074734,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","95,00","77,09",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,140,/,90,-,15,70,S,R,TT
1554,1204700,METZELER PERFECT ME 77 3.00-18 47S R TL,3.0018,8019227120479,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","72,00","59,69",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,3.00,,,-,18,47,S,R,TL
2203,0130200,METZELER PERFECT ME 77 3.00-18 47S R TT,3.0018,8019227013023,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","81,50","67,94",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,3.00,,,-,18,47,S,R,TT
1996,0130400,METZELER PERFECT ME 77 3.50-18 56S F TL,3.5018,8019227013047,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","72,00","59,69",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,3.50,,,-,18,56,S,F,TL
1478,0130500,METZELER PERFECT ME 77 3.50-18 56S R TT,3.5018,8019227013054,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","83,00","68,96",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,3.50,,,-,18,56,S,R,TT
3031,0130900,METZELER PERFECT ME 77 3.50-19 57S F TL,3.5019,8019227013092,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","94,50","76,75",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,3.50,,,-,19,57,S,F,TL
250,0131800,METZELER PERFECT ME 77 4.00-18 64H R TL,4.0018,8019227013184,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","141,00","108,26",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,4.00,,,-,18,64,H,R,TL
2025,0132000,METZELER PERFECT ME 77 4.10-18 60H R TL,4.1018,8019227013207,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","94,50","76,75",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,4.10,,,-,18,60,H,R,TL
1998,0131000,METZELER PERFECT ME 77 4.60-16 59S R TL,4.6016,8019227013108,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","90,50","74,04",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,4.60,,,-,16,59,S,R,TL
2289,1253000,METZELER PERFECT ME 77 90/100-18 54S F TT,9010018,8019227125306,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,PERFECT ME 77,"1,01","56,50","46,77",METZELER ME77.jpg,,S.I GESTION NFU - RD 1619/2005,,90,/,100,-,18,54,S,F,TT
2937,1869500,METZELER RACETEC INTERACT 120/70ZR17 58W F TL,1207017,8019227186956,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,RACETEC INTERACT,"1,01","168,00","122,49",METZELER RACETEC F.jpg,,S.I GESTION NFU - RD 1619/2005,K3 COMP. DURO HOMOLOGADO CARRETERA,120,/,70,ZR,17,58,W,F,TL
2891,1869900,METZELER RACETEC INTERACT 180/55ZR17 73W R TL,1805517,8019227186994,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,RACETEC INTERACT,"1,01","222,00","157,77",METZELER RACETEC R.jpg,,S.I GESTION NFU - RD 1619/2005,K3 COMP. DURO HOMOLOGADO CARRETERA,180,/,55,ZR,17,73,W,R,TL
3029,1870400,METZELER RACETEC INTERACT 190/50ZR17 73W R TL,1905017,8019227187045,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,RACETEC INTERACT,"1,01","233,50","165,29",METZELER RACETEC R.jpg,,S.I GESTION NFU - RD 1619/2005,K3 COMP. DURO HOMOLOGADO CARRETERA,190,/,50,ZR,17,73,W,R,TL
2938,1870300,METZELER RACETEC INTERACT 190/55ZR17 75W R TL,1905517,8019227187038,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,RACETEC INTERACT,"1,01","239,50","169,21",METZELER RACETEC R.jpg,,S.I GESTION NFU - RD 1619/2005,K3 COMP. DURO HOMOLOGADO CARRETERA,190,/,55,ZR,17,75,W,R,TL
204,1306900,METZELER RENNSPORT 120/70ZR17 58W F TL,1207017,8019227130690,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,RENNSPORT,"1,01","120,50","91,45",METZELER RENNSPORT F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,17,58,W,F,TL
205,1307300,METZELER RENNSPORT 160/60ZR17 69W R TL,1606017,8019227130737,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,RENNSPORT,"1,01","154,50","113,67",METZELER RENNSPORT R.jpg,,S.I GESTION NFU - RD 1619/2005,,160,/,60,ZR,17,69,W,R,TL
206,1307100,METZELER RENNSPORT 180/55ZR17 73W R TL,1805517,8019227130713,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,RENNSPORT,"1,01","159,50","116,93",METZELER RENNSPORT R.jpg,,S.I GESTION NFU - RD 1619/2005,,180,/,55,ZR,17,73,W,R,TL
207,1307000,METZELER RENNSPORT 190/50ZR17 73W R TL,1905017,8019227130706,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,RENNSPORT,"1,01","167,50","122,16",METZELER RENNSPORT R.jpg,,S.I GESTION NFU - RD 1619/2005,,190,/,50,ZR,17,73,W,R,TL
215,1448300,METZELER ROADTEC Z6 110/70ZR17 54W F TL,1107017,8019227144833,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","118,00","89,82",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,70,ZR,17,54,W,F,TL
3492,1448500,METZELER ROADTEC Z6 110/80ZR18 58W F TL,1108018,8019227144857,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","143,00","106,15",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,80,ZR,18,58,W,F,TL
216,1448200,METZELER ROADTEC Z6 120/60ZR17 55W F TL,1206017,8019227144826,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","118,50","90,15",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,60,ZR,17,55,W,F,TL
54,1448100,METZELER ROADTEC Z6 120/70ZR17 58W F TL,1207017,8019227144819,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","129,50","97,33",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,17,58,W,F,TL
2033,1634400,METZELER ROADTEC Z6 120/70ZR17 58W F TL,1207017,8019227163445,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","134,50","100,60",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,C,120,/,70,ZR,17,58,W,F,TL
2334,1611100,METZELER ROADTEC Z6 120/70ZR17 58W F TL,1207017,8019227161113,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","134,50","100,60",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,E,120,/,70,ZR,17,58,W,F,TL
1788,1611000,METZELER ROADTEC Z6 120/70ZR17 58W F TL,1207017,8019227161106,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","134,50","100,60",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,G,120,/,70,ZR,17,58,W,F,TL
3489,1606600,METZELER ROADTEC Z6 120/70ZR17 58W F TL,1207017,8019227160666,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","134,50","100,60",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,K,120,/,70,ZR,17,58,W,F,TL
3491,1631200,METZELER ROADTEC Z6 120/70ZR17 58W F TL,1207017,8019227163124,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","134,50","100,60",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,U,120,/,70,ZR,17,58,W,F,TL
305,1448400,METZELER ROADTEC Z6 120/70ZR18 59W F TL,1207018,8019227144840,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","138,50","103,21",METZELER ROADTEC Z6 F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,18,59,W,F,TL
232,1448800,METZELER ROADTEC Z6 150/70ZR17 69W R TL,1507017,8019227144888,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","168,50","122,82",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,,150,/,70,ZR,17,69,W,R,TL
116,1448700,METZELER ROADTEC Z6 160/60ZR17 69W R TL,1606017,8019227144871,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","162,50","118,89",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,,160,/,60,ZR,17,69,W,R,TL
217,1448900,METZELER ROADTEC Z6 160/60ZR18 70W R TL,1606018,8019227144895,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","171,00","124,45",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,,160,/,60,ZR,18,70,W,R,TL
1404,1619500,METZELER ROADTEC Z6 160/70ZR17 73W R TL,1607017,8019227161953,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","174,50","126,74",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,,160,/,70,ZR,17,73,W,R,TL
85,1449100,METZELER ROADTEC Z6 170/60ZR17 72W R TL,1706017,8019227144918,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","174,50","126,74",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,,170,/,60,ZR,17,72,W,R,TL
55,1448600,METZELER ROADTEC Z6 180/55ZR17 73W R TL,1805517,8019227144864,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","171,00","124,45",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,,180,/,55,ZR,17,73,W,R,TL
1643,1561800,METZELER ROADTEC Z6 180/55ZR17 73W R TL,1805517,8019227156188,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","178,00","129,02",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,C,180,/,55,ZR,17,73,W,R,TL
2335,1637600,METZELER ROADTEC Z6 180/55ZR17 73W R TL,1805517,8019227163766,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","198,50","142,42",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,E,180,/,55,ZR,17,73,W,R,TL
2444,1580000,METZELER ROADTEC Z6 180/55ZR17 73W R TL,1805517,8019227158007,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","178,00","129,02",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,K,180,/,55,ZR,17,73,W,R,TL
102,1449000,METZELER ROADTEC Z6 190/50ZR17 73W R TL,1905017,8019227144901,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","180,00","130,33",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,,190,/,50,ZR,17,73,W,R,TL
3493,1611200,METZELER ROADTEC Z6 190/50ZR17 73W R TL,1905017,8019227161120,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","187,00","134,90",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,E,190,/,50,ZR,17,73,W,R,TL
1483,1631300,METZELER ROADTEC Z6 190/50ZR17 73W R TL,1905017,8019227163131,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z6,"1,01","187,00","134,90",METZELER ROADTEC Z6 R.jpg,,S.I GESTION NFU - RD 1619/2005,U,190,/,50,ZR,17,73,W,R,TL
7492,2186100,METZELER ROADTEC Z8 INTERACT 110/70ZR17 54W F TL,1107017,8019227218619,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","141,50","105,17",METZELER Z8 F.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,70,ZR,17,54,W,F,TL
7491,2185800,METZELER ROADTEC Z8 INTERACT 110/80ZR18 58W F TL,1108018,8019227218589,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","172,00","125,10",METZELER Z8 F.jpg,,S.I GESTION NFU - RD 1619/2005,,110,/,80,ZR,18,58,W,F,TL
6700,2068900,METZELER ROADTEC Z8 INTERACT 120/60ZR17 55W F TL,1206017,8019227206890,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","142,50","105,83",METZELER Z8 F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,60,ZR,17,55,W,F,TL
4499,2008300,METZELER ROADTEC Z8 INTERACT 120/70ZR17 58W F TL,1207017,8019227200836,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","155,50","114,32",METZELER Z8 F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,17,58,W,F,TL
7684,2126600,METZELER ROADTEC Z8 INTERACT 120/70ZR17 58W F TL,1207017,8019227212662,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","161,50","118,24",METZELER Z8 F.jpg,,S.I GESTION NFU - RD 1619/2005,E,120,/,70,ZR,17,58,W,F,TL
7772,2283600,METZELER ROADTEC Z8 INTERACT 120/70ZR17 58W F TL,1207017,8019227228366,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","155,50","114,32",METZELER Z8 F.jpg,,S.I GESTION NFU - RD 1619/2005,M,120,/,70,ZR,17,58,W,F,TL
7493,2185900,METZELER ROADTEC Z8 INTERACT 120/70ZR18 59W F TL,1207018,8019227218596,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","166,50","121,51",METZELER Z8 F.jpg,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,18,59,W,F,TL
7494,2069000,METZELER ROADTEC Z8 INTERACT 150/70ZR17 69W R TL,1507017,8019227206906,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","203,00","145,36",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,,150,/,70,ZR,17,69,W,R,TL
6195,2038800,METZELER ROADTEC Z8 INTERACT 160/60ZR17 69W R TL,1606017,8019227203882,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","195,50","140,46",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,,160,/,60,ZR,17,69,W,R,TL
7495,2186000,METZELER ROADTEC Z8 INTERACT 160/60ZR18 70W R TL,1606018,8019227218602,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","205,50","146,99",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,,160,/,60,ZR,18,70,W,R,TL
6701,2069100,METZELER ROADTEC Z8 INTERACT 170/60ZR17 72W R TL,1706017,8019227206913,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","210,00","149,93",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,,170,/,60,ZR,17,72,W,R,TL
4500,2008400,METZELER ROADTEC Z8 INTERACT 180/55ZR17 73W R TL,1805517,8019227200843,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","205,50","146,99",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,,180,/,55,ZR,17,73,W,R,TL
4501,2008500,METZELER ROADTEC Z8 INTERACT 180/55ZR17 73W R TL,1805517,8019227200850,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","213,50","152,22",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,C,180,/,55,ZR,17,73,W,R,TL
7773,2283800,METZELER ROADTEC Z8 INTERACT 180/55ZR17 73W R TL,1805517,8019227228380,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","205,50","146,99",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,O,120,/,70,ZR,17,73,W,R,TL
4502,2008600,METZELER ROADTEC Z8 INTERACT 190/50ZR17 73W R TL,1905017,8019227200867,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","216,50","154,18",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,,190,/,50,ZR,17,73,W,R,TL
4620,2008700,METZELER ROADTEC Z8 INTERACT 190/50ZR17 73W R TL,1905017,8019227200874,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","225,00","159,73",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,C,190,/,50,ZR,17,73,W,R,TL
7774,2283900,METZELER ROADTEC Z8 INTERACT 190/50ZR17 73W R TL,1905017,8019227228397,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","216,50","154,18",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,M,190,/,50,ZR,17,73,W,R,TL
7775,2284000,METZELER ROADTEC Z8 INTERACT 190/50ZR17 73W R TL,1905017,8019227228403,01.NEUMATICOS,01.MOTO,01.CARRETERA,METZELER,ROADTEC Z8 INTERACT,"1,01","216,50","154,18",METZELER Z8 R.jpg,,S.I GESTION NFU - RD 1619/2005,O,190,/,50,ZR,17,73,W,R,TL
